Taran   408|635   soyer789   397|569   CoTyTutajRobisz   66   2021/02/04 23:58:04   1/4   2021/02/06 10:49:01   
Taran   408|635   soyer789   399|565   CoTyTutajRobisz   70   2021/02/04 23:58:44   2/4   2021/02/06 12:44:14   
Taran   416|631   soyer789   401|570   CoTyTutajRobisz   62   2021/02/04 23:59:28   1/3   2021/02/06 08:42:31   
Taran   416|631   soyer789   399|567   CoTyTutajRobisz   66   2021/02/04 23:59:57   2/3   2021/02/06 10:29:19   
Taran   416|631   soyer789   399|565   CoTyTutajRobisz   68   2021/02/05 00:00:07   3/3   2021/02/06 11:29:56   
Taran O   419|593   soyer789   382|538   DORODNY_OCHOTNIK   66   2021/02/05 00:03:05   1/2   2021/02/06 10:34:33   
Taran   420|591   soyer789   456|541   DORODNY_OCHOTNIK   61   2021/02/05 00:03:21   1/6   2021/02/06 08:08:43   
Taran   344|568   soyer789   395|550   wojna3333   54   2021/02/05 09:14:57   2/3   2021/02/06 13:25:03   
Taran   344|568   soyer789   399|578   CoTyTutajRobisz   55   2021/02/05 09:15:08   3/3   2021/02/06 14:22:03   
Taran   347|563   soyer789   387|547   DORODNY_OCHOTNIK   43   2021/02/05 09:15:56   1/3   2021/02/06 07:42:13   
Taran   347|563   soyer789   400|570   CoTyTutajRobisz   53   2021/02/05 09:16:11   2/3   2021/02/06 13:06:49   
Taran   423|613   soyer789   422|558   rugasz   55   2021/02/05 09:17:20   1/1   2021/02/06 13:56:22   
Taran   426|611   soyer789   421|558   rugasz   53   2021/02/05 11:30:35   2/3   2021/02/06 15:14:11   
Taran   426|611   soyer789   402|563   rugasz   53   2021/02/05 11:30:50   3/3   2021/02/06 15:27:53   
Taran   426|611   soyer789   399|572   CoTyTutajRobisz   47   2021/02/05 11:31:21   1/3   2021/02/06 12:13:40   
Taran (1)   424|605   soyer789   415|559   fluffy1321   46   2021/02/05 11:32:27   1/2   2021/02/06 11:57:12   
Taran   426|609   soyer789   421|558   rugasz   51   2021/02/05 11:33:32   2/3   2021/02/06 14:14:56   
Taran   426|609   soyer789   407|569   rugasz   44   2021/02/05 11:33:54   1/3   2021/02/06 10:37:45   
Taran   432|599   soyer789   406|561   rugasz   46   2021/02/05 11:35:20   2/2   2021/02/06 11:34:11   
Taran   432|599   soyer789   399|570   CoTyTutajRobisz   43   2021/02/05 11:35:43   1/2   2021/02/06 10:28:35   
Taran   383|609   soyer789   403|559   rugasz   53   2021/02/05 11:36:09   4/4   2021/02/06 15:39:01   
Taran   383|609   soyer789   401|560   rugasz   52   2021/02/05 11:36:29   2/4   2021/02/06 14:47:46   
Taran   383|609   soyer789   399|570   CoTyTutajRobisz   42   2021/02/05 11:36:40   1/4   2021/02/06 09:33:59   
Taran   422|599   soyer789   398|572   CoTyTutajRobisz   36   2021/02/05 15:19:42   1/1   2021/02/06 10:08:36   
Taran   423|600   soyer789   398|573   CoTyTutajRobisz   36   2021/02/05 15:20:44   1/1   2021/02/06 10:30:38   
Taran   430|599   soyer789   398|586   CoTyTutajRobisz   34   2021/02/05 15:21:44   1/2   2021/02/06 09:21:06   
Taran   430|599   soyer789   398|586   CoTyTutajRobisz   34   2021/02/05 15:21:52   2/2   2021/02/06 09:21:14   
Taran   425|606   soyer789   398|586   CoTyTutajRobisz   33   2021/02/05 15:23:02   1/1   2021/02/06 08:53:03   
Taran   381|619   soyer789   396|589   CoTyTutajRobisz   33   2021/02/05 15:24:33   1/1   2021/02/06 08:52:43   
Taran   428|588   soyer789   396|575   CoTyTutajRobisz   34   2021/02/05 15:25:22   1/1   2021/02/06 09:24:44   
Taran   423|604   soyer789   399|582   CoTyTutajRobisz   32   2021/02/05 15:27:00   1/1   2021/02/06 08:24:26   
Taran off   480|601   Lord Zygfryd   398|563   rugasz   90   2021/02/04 09:25:51   1/1   2021/02/06 08:30:08   
Taran   389|553   Lord Zygfryd   476|533   DORODNY_OCHOTNIK   89   2021/02/04 12:42:46   1/1   2021/02/06 11:12:26   
Taran   433|633   Lord Zygfryd   449|543   Primokret   91   2021/02/04 12:43:29   1/1   2021/02/06 12:20:05   
Taran   468|596   Lord Zygfryd   450|515   Alu.   82   2021/02/04 12:44:01   2/6   2021/02/06 07:57:01   
Taran   468|596   Lord Zygfryd   432|522   Bebikson   82   2021/02/04 12:44:37   1/6   2021/02/06 07:36:15   
Taran   468|596   Lord Zygfryd   439|518   Alu.   83   2021/02/04 12:44:43   4/6   2021/02/06 08:05:14   
Taran   464|598   Lord Zygfryd   447|517   Alu.   82   2021/02/04 12:45:09   1/6   2021/02/06 07:51:33   
Taran   464|598   Lord Zygfryd   379|549   DORODNY_OCHOTNIK   98   2021/02/04 12:45:15   6/6   2021/02/06 15:51:16   
Taran   464|598   Lord Zygfryd   436|520   Bebikson   82   2021/02/04 12:45:26   2/6   2021/02/06 07:55:14   
Taran (1)   464|598   Lord Zygfryd   395|546   fluffy1321   86   2021/02/04 12:45:56   3/6   2021/02/06 09:45:56   
Taran off   464|598   Lord Zygfryd   396|543   rugasz   87   2021/02/04 12:47:01   4/6   2021/02/06 10:20:06   
Taran   460|572   Lord Zygfryd   381|547   DORODNY_OCHOTNIK   82   2021/02/04 12:49:01   2/4   2021/02/06 07:58:26   
Taran   460|572   Lord Zygfryd   381|549   DORODNY_OCHOTNIK   82   2021/02/04 12:49:09   1/4   2021/02/06 07:40:24   
Taran   460|572   Lord Zygfryd   380|547   DORODNY_OCHOTNIK   83   2021/02/04 12:49:18   3/4   2021/02/06 08:28:31   
Taran   465|593   Lord Zygfryd   387|547   DORODNY_OCHOTNIK   90   2021/02/04 12:49:40   4/6   2021/02/06 11:59:29   
Taran   465|593   Lord Zygfryd   384|547   DORODNY_OCHOTNIK   93   2021/02/04 12:49:51   5/6   2021/02/06 13:20:48   
Taran   465|593   Lord Zygfryd   381|549   DORODNY_OCHOTNIK   94   2021/02/04 12:50:04   6/6   2021/02/06 14:13:24   
Taran off   465|593   Lord Zygfryd   396|543   rugasz   85   2021/02/04 12:50:10   2/6   2021/02/06 09:13:02   
Taran   465|593   Lord Zygfryd   405|529   Bebikson   87   2021/02/04 12:50:17   3/6   2021/02/06 10:31:45   
Taran   465|598   Lord Zygfryd   456|515   DORODNY_OCHOTNIK   83   2021/02/04 12:51:08   2/2   2021/02/06 08:20:05   
Taran   465|598   Lord Zygfryd   442|518   Alu.   83   2021/02/04 12:51:14   1/2   2021/02/06 08:12:30   
Taran   465|608   Lord Zygfryd   399|567   CoTyTutajRobisz   77   2021/02/04 18:05:08   1/1   2021/02/06 10:33:12   
Taran   468|596   Lord Zygfryd   399|576   CoTyTutajRobisz   71   2021/02/04 18:38:34   3/6   2021/02/06 08:03:34   
Taran   464|598   Lord Zygfryd   399|565   CoTyTutajRobisz   72   2021/02/04 20:44:33   5/6   2021/02/06 10:42:36   
Taran   453|614   Lord Zygfryd   401|570   CoTyTutajRobisz   68   2021/02/04 20:44:49   1/1   2021/02/06 08:13:29   
Taran   455|614   Lord Zygfryd   398|587   CoTyTutajRobisz   63   2021/02/04 23:13:09   1/1   2021/02/06 08:04:08   
Taran   453|612   Lord Zygfryd   401|576   CoTyTutajRobisz   63   2021/02/05 00:11:00   1/1   2021/02/06 09:07:26   
Taran   434|630   Lord Zygfryd   399|582   CoTyTutajRobisz   59   2021/02/05 00:11:30   1/1   2021/02/06 07:07:55   
Taran   438|584   Lord Zygfryd   398|573   CoTyTutajRobisz   41   2021/02/05 11:38:44   1/1   2021/02/06 09:15:09   
Taran   438|587   Lord Zygfryd   400|584   CoTyTutajRobisz   38   2021/02/05 12:02:35   1/1   2021/02/06 07:53:46   
Taran   494|576   Waheed   398|587   CoTyTutajRobisz   96   2021/02/04 10:02:18   4/4   2021/02/06 12:21:56   
Taran   488|563   Waheed   408|532   Bebikson   85   2021/02/04 11:35:59   2/3   2021/02/06 08:17:07   
Taran off   488|563   Waheed   404|555   rugasz   84   2021/02/04 11:36:07   1/3   2021/02/06 07:32:59   
Taran   488|563   Waheed   398|587   CoTyTutajRobisz   93   2021/02/04 11:36:38   3/3   2021/02/06 12:07:25   
Taran fejk   494|575   Waheed   402|557   rugasz   93   2021/02/04 11:37:06   5/5   2021/02/06 12:26:36   
Taran fejk   494|565   Waheed   403|552   rugasz   91   2021/02/04 11:37:29   2/4   2021/02/06 11:30:07   
Taran off   489|565   Waheed   402|557   rugasz   87   2021/02/04 11:40:38   4/5   2021/02/06 09:10:51   
Taran   489|565   Waheed   399|586   CoTyTutajRobisz   92   2021/02/04 11:40:55   5/5   2021/02/06 11:48:58   
Taran (1)   487|563   Waheed   395|546   fluffy1321   93   2021/02/04 11:41:17   4/5   2021/02/06 12:24:57   
Taran   487|563   Waheed   398|586   CoTyTutajRobisz   91   2021/02/04 11:41:34   3/5   2021/02/06 11:34:12   
Taran Full O   479|544   Waheed   395|549   wojna3333   84   2021/02/04 11:42:01   1/2   2021/02/06 07:31:40   
Taran   479|544   Waheed   399|584   CoTyTutajRobisz   89   2021/02/04 11:42:08   2/2   2021/02/06 10:17:13   
Taran   469|576   Waheed   379|549   DORODNY_OCHOTNIK   93   2021/02/04 11:43:13   2/2   2021/02/06 12:39:33   
Taran off   495|527   Waheed   406|563   rugasz   96   2021/02/04 11:43:31   1/1   2021/02/06 13:43:40   
Taran off   492|521   Waheed   408|564   rugasz   94   2021/02/04 11:43:39   1/1   2021/02/06 12:52:36   
Taran off   499|528   Waheed   408|566   rugasz   98   2021/02/04 11:43:52   3/3   2021/02/06 15:05:35   
Taran   486|571   Waheed   406|539   Bebikson   86   2021/02/04 13:21:54   3/5   2021/02/06 10:14:29   
Taran off   486|571   Waheed   404|556   rugasz   83   2021/02/04 13:22:02   2/5   2021/02/06 08:47:04   
Taran fejk   490|560   Waheed   401|549   rugasz   89   2021/02/04 13:22:17   3/5   2021/02/06 12:04:42   
Taran   485|542   Waheed   395|549   wojna3333   90   2021/02/04 13:22:37   4/5   2021/02/06 12:23:37   
Taran   485|542   Waheed   402|524   Bebikson   84   2021/02/04 13:22:46   3/5   2021/02/06 09:36:49   
Taran fejk   480|608   Waheed   409|562   rugasz   84   2021/02/04 13:23:14   3/4   2021/02/06 09:26:57   
Taran   453|609   Waheed   406|539   Bebikson   84   2021/02/04 13:23:51   1/4   2021/02/06 09:18:42   
Taran   453|609   Waheed   447|517   Alu.   92   2021/02/04 13:24:05   3/4   2021/02/06 13:25:12   
Taran   474|571   Waheed   395|549   wojna3333   82   2021/02/04 13:24:19   2/4   2021/02/06 08:07:00   
Taran   474|571   Waheed   384|545   DORODNY_OCHOTNIK   93   2021/02/04 13:24:26   3/4   2021/02/06 14:11:57   
Taran   474|571   Waheed   381|547   DORODNY_OCHOTNIK   96   2021/02/04 13:24:41   4/4   2021/02/06 15:26:09   
Taran   477|571   Waheed   385|541   DORODNY_OCHOTNIK   96   2021/02/04 13:25:03   5/5   2021/02/06 15:49:03   
Taran   428|626   Waheed   468|539   DORODNY_OCHOTNIK   95   2021/02/04 13:25:26   4/4   2021/02/06 15:17:46   
Taran (1)   487|560   Waheed   396|545   fluffy1321   92   2021/02/04 13:44:42   4/4   2021/02/06 13:46:50   
Taran off wieksze pół   487|560   Waheed   406|563   rugasz   81   2021/02/04 13:44:48   1/4   2021/02/06 07:57:47   
Taran   487|560   Waheed   402|570   CoTyTutajRobisz   85   2021/02/04 13:45:00   3/4   2021/02/06 10:19:34   
Taran   485|543   Waheed   392|548   DORODNY_OCHOTNIK   93   2021/02/04 13:45:15   6/6   2021/02/06 14:15:41   
Taran   485|543   Waheed   399|565   CoTyTutajRobisz   88   2021/02/04 13:45:37   4/6   2021/02/06 11:59:39   
Taran   482|596   Waheed   439|521   Alu.   86   2021/02/04 16:26:39   2/3   2021/02/06 13:28:17   
Taran   482|596   Waheed   402|570   CoTyTutajRobisz   84   2021/02/04 16:26:50   1/3   2021/02/06 12:15:33   
Taran   482|584   Waheed   422|532   Bebikson   79   2021/02/04 16:27:01   2/4   2021/02/06 09:48:12   
Taran   482|584   Waheed   398|573   CoTyTutajRobisz   84   2021/02/04 16:27:20   4/4   2021/02/06 12:34:45   
Taran off   485|581   Waheed   402|563   rugasz   84   2021/02/04 16:27:46   4/4   2021/02/06 12:41:49   
Taran   485|581   Waheed   401|576   CoTyTutajRobisz   84   2021/02/04 16:28:01   3/4   2021/02/06 12:17:40   
Taran off   482|587   Waheed   410|549   rugasz   81   2021/02/04 16:28:16   2/4   2021/02/06 10:52:24   
Taran   482|587   Waheed   399|567   CoTyTutajRobisz   85   2021/02/04 16:28:30   3/4   2021/02/06 12:56:30   
Taran   481|584   Waheed   411|555   Alu.   75   2021/02/04 16:28:50   1/5   2021/02/06 07:56:38   
Taran   481|584   Waheed   401|570   CoTyTutajRobisz   81   2021/02/04 16:29:11   4/5   2021/02/06 10:47:11   
Taran   499|528   Waheed   424|523   Bebikson   75   2021/02/04 16:32:17   1/3   2021/02/06 07:41:14   
Taran off   498|532   Waheed   411|553   rugasz   89   2021/02/04 16:33:15   3/3   2021/02/06 15:10:05   
Taran   480|569   Waheed   428|522   Bebikson   70   2021/02/04 20:15:48   1/4   2021/02/06 08:46:12   
Taran   480|569   Waheed   399|567   CoTyTutajRobisz   81   2021/02/04 20:16:10   4/4   2021/02/06 14:28:11   
Taran   480|544   Waheed   402|558   rugasz   79   2021/02/04 20:16:24   5/5   2021/02/06 13:32:51   
Taran   480|544   Waheed   407|569   rugasz   77   2021/02/04 20:16:34   4/5   2021/02/06 12:27:53   
Taran   473|570   Waheed   431|517   Bebikson   67   2021/02/04 22:05:48   2/3   2021/02/06 09:19:03   
Taran   473|570   Waheed   399|572   CoTyTutajRobisz   74   2021/02/04 22:05:59   3/3   2021/02/06 12:39:19   
Taran   473|576   Waheed   428|522   Bebikson   70   2021/02/04 22:06:10   2/5   2021/02/06 10:42:48   
Taran   473|576   Waheed   400|584   CoTyTutajRobisz   73   2021/02/04 22:06:20   3/5   2021/02/06 12:21:14   
Taran   472|571   Waheed   408|544   rugasz   69   2021/02/04 22:06:39   2/5   2021/02/06 10:17:21   
Taran   472|571   Waheed   398|573   CoTyTutajRobisz   74   2021/02/04 22:06:59   4/5   2021/02/06 12:40:20   
Taran   470|578   Waheed   401|576   CoTyTutajRobisz   69   2021/02/04 22:08:11   2/4   2021/02/06 10:05:21   
Taran   489|569   Waheed   428|522   Bebikson   77   2021/02/04 22:37:01   2/3   2021/02/06 14:43:28   
Taran   489|569   Waheed   417|545   Alu.   75   2021/02/04 22:37:19   1/3   2021/02/06 14:09:02   
Taran   489|569   Waheed   415|544   Alu.   78   2021/02/04 22:37:25   3/3   2021/02/06 15:18:19   
Taran   480|588   Waheed   437|531   Primokret   71   2021/02/04 22:40:14   2/4   2021/02/06 11:51:29   
Taran   480|588   Waheed   413|555   Alu.   74   2021/02/04 22:40:31   4/4   2021/02/06 13:34:27   
Taran   480|588   Waheed   415|560   rugasz   70   2021/02/04 22:40:45   1/4   2021/02/06 11:32:27   
Taran   488|570   Waheed   414|557   Alu.   75   2021/02/04 22:41:37   3/3   2021/02/06 13:49:32   
Taran   488|570   Waheed   415|561   rugasz   73   2021/02/04 22:41:43   2/3   2021/02/06 13:00:15   
Taran   488|570   Waheed   419|563   rugasz   69   2021/02/04 22:41:52   1/3   2021/02/06 10:49:11   
Taran   458|619   Waheed   401|581   CoTyTutajRobisz   68   2021/02/05 01:06:25   1/2   2021/02/06 12:47:13   
Taran   486|572   Waheed   454|521   Alu.   60   2021/02/05 01:08:15   1/2   2021/02/06 08:29:45   
Taran   423|627   Waheed   398|586   CoTyTutajRobisz   48   2021/02/05 09:42:11   1/1   2021/02/06 10:42:50   
Taran   434|567   Waheed   399|582   CoTyTutajRobisz   38   2021/02/05 15:14:05   1/1   2021/02/06 11:04:03   
Taran   429|613   mapik777   402|524   Bebikson   93   2021/02/04 10:17:21   7/12   2021/02/06 10:43:46   
Taran   440|632   mapik777   454|537   DORODNY_OCHOTNIK   96   2021/02/04 10:18:18   2/4   2021/02/06 12:19:07   
Taran   469|589   mapik777   385|540   DORODNY_OCHOTNIK   97   2021/02/04 10:18:44   7/13   2021/02/06 12:57:42   
Taran   462|629   mapik777   453|541   DORODNY_OCHOTNIK   88   2021/02/04 10:19:45   3/10   2021/02/06 08:24:06   
Taran   477|601   mapik777   431|521   Bebikson   92   2021/02/04 10:20:21   5/10   2021/02/06 10:24:10   
Taran   428|615   mapik777   438|524   Alu.   91   2021/02/04 10:22:04   5/13   2021/02/06 10:02:56   
Taran off   473|591   mapik777   398|563   rugasz   80   2021/02/04 15:06:23   2/5   2021/02/06 08:48:08   
Taran   477|572   mapik777   396|543   rugasz   86   2021/02/04 17:33:01   4/6   2021/02/06 14:21:37   
Taran   477|572   mapik777   398|573   CoTyTutajRobisz   79   2021/02/04 17:33:24   2/6   2021/02/06 10:42:21   
Taran   473|589   mapik777   409|551   rugasz   74   2021/02/04 19:10:06   3/6   2021/02/06 09:56:04   
Taran   463|599   mapik777   405|555   rugasz   72   2021/02/04 21:37:25   3/6   2021/02/06 11:32:27   
Taran   463|599   mapik777   453|524   Primokret   75   2021/02/04 21:37:33   5/6   2021/02/06 13:02:02   
Taran off   463|599   mapik777   399|565   CoTyTutajRobisz   72   2021/02/04 21:37:55   2/6   2021/02/06 11:22:38   
Taran   429|613   mapik777   401|555   rugasz   64   2021/02/05 00:24:29   4/12   2021/02/06 09:57:08   
Taran   440|632   mapik777   435|558   rugasz   74   2021/02/05 00:24:51   4/4   2021/02/06 15:02:37   
Taran   429|613   mapik777   401|560   rugasz   59   2021/02/05 00:25:10   1/12   2021/02/06 07:38:21   
Taran   445|592   mapik777   414|533   Bebikson   66   2021/02/05 00:27:22   3/12   2021/02/06 11:10:07   
Taran   445|592   mapik777   431|521   Bebikson   72   2021/02/05 00:27:41   6/12   2021/02/06 14:09:09   
Taran   469|589   mapik777   406|561   rugasz   68   2021/02/05 00:28:13   6/13   2021/02/06 12:22:39   
Taran (1)   469|589   mapik777   415|559   fluffy1321   61   2021/02/05 00:28:27   4/13   2021/02/06 08:38:53   
Taran (2)   462|629   mapik777   460|562   fluffy1321   67   2021/02/05 00:34:12   5/10   2021/02/06 11:28:53   
Taran   462|629   mapik777   453|557   DORODNY_OCHOTNIK   72   2021/02/05 00:34:35   7/10   2021/02/06 14:22:06   
Taran   480|598   mapik777   452|538   DORODNY_OCHOTNIK   66   2021/02/05 00:35:39   4/13   2021/02/06 11:04:46   
Taran   464|597   mapik777   454|527   Primokret   70   2021/02/05 00:36:56   6/10   2021/02/06 13:26:39   
Taran   449|593   mapik777   454|530   Primokret   63   2021/02/05 00:37:24   2/13   2021/02/06 09:32:21   
Taran   449|593   mapik777   455|529   Primokret   64   2021/02/05 00:37:31   3/13   2021/02/06 10:06:18   
Taran   449|593   mapik777   390|549   DORODNY_OCHOTNIK   73   2021/02/05 00:37:53   9/13   2021/02/06 14:57:54   
Taran   449|593   mapik777   452|520   Alu.   73   2021/02/05 00:38:05   8/13   2021/02/06 14:41:15   
Taran O   477|601   mapik777   477|534   DORODNY_OCHOTNIK   67   2021/02/05 00:38:52   6/10   2021/02/06 11:32:37   
Taran   463|611   mapik777   465|541   DORODNY_OCHOTNIK   70   2021/02/05 00:46:10   7/10   2021/02/06 13:14:34   
Taran   455|616   mapik777   414|557   Alu.   71   2021/02/05 00:47:56   4/4   2021/02/06 14:13:09   
Taran   440|586   mapik777   446|532   Primokret   54   2021/02/05 10:28:09   9/10   2021/02/06 14:46:02   
Taran   440|586   mapik777   400|570   CoTyTutajRobisz   43   2021/02/05 10:28:29   1/10   2021/02/06 08:54:46   
Taran   420|578   mapik777   390|547   wojna3333   43   2021/02/05 11:11:12   1/2   2021/02/06 09:39:18   
Taran   423|574   mapik777   465|542   DORODNY_OCHOTNIK   52   2021/02/05 11:11:26   1/1   2021/02/06 14:41:29   
Taran   441|596   mapik777   438|548   Primokret   48   2021/02/05 11:12:12   4/13   2021/02/06 12:15:08   
Taran   430|586   mapik777   436|533   Primokret   53   2021/02/05 11:12:28   1/2   2021/02/06 14:59:18   
Taran   440|586   mapik777   450|540   DORODNY_OCHOTNIK   47   2021/02/05 11:12:49   4/10   2021/02/06 11:43:54   
Taran   469|589   mapik777   468|539   DORODNY_OCHOTNIK   50   2021/02/05 11:13:01   8/13   2021/02/06 13:15:50   
Taran (1)   444|599   mapik777   415|559   fluffy1321   49   2021/02/05 11:13:42   1/1   2021/02/06 12:57:39   
Taran (1)   480|598   mapik777   458|554   fluffy1321   49   2021/02/05 11:13:56   7/13   2021/02/06 12:51:14   
Taran (1)   477|601   mapik777   460|562   fluffy1321   42   2021/02/05 11:15:38   4/10   2021/02/06 09:25:08   
Taran   473|591   mapik777   463|542   DORODNY_OCHOTNIK   50   2021/02/05 11:15:54   4/5   2021/02/06 13:18:43   
Taran   421|573   mapik777   437|531   Primokret   44   2021/02/05 11:19:26   2/2   2021/02/06 10:43:57   
Taran   409|587   mapik777   380|547   DORODNY_OCHOTNIK   49   2021/02/05 11:21:41   1/1   2021/02/06 13:05:38   
Taran   428|572   mapik777   397|586   CoTyTutajRobisz   34   2021/02/05 15:06:43   3/4   2021/02/06 08:49:41   
Taran   349|518   Qwasedzx   450|515   Alu.   101   2021/02/04 10:06:01   2/2   2021/02/06 14:43:40   
Taran   351|510   Qwasedzx   449|543   Primokret   103   2021/02/04 10:06:07   2/2   2021/02/06 15:57:35   
Taran   352|509   Qwasedzx   438|548   Primokret   94   2021/02/04 10:06:13   1/2   2021/02/06 11:17:09   
Taran   346|524   Qwasedzx   446|533   Primokret   100   2021/02/04 10:06:20   1/1   2021/02/06 14:23:58   
Taran   345|524   Qwasedzx   439|522   Alu.   94   2021/02/04 10:06:32   1/2   2021/02/06 11:04:42   
Taran   353|516   Qwasedzx   448|517   Alu.   95   2021/02/04 10:06:38   1/2   2021/02/06 11:35:33   
Taran   346|521   Qwasedzx   444|544   Primokret   100   2021/02/04 10:06:52   1/2   2021/02/06 14:32:34   
Taran   345|522   Qwasedzx   437|531   Primokret   92   2021/02/04 10:06:59   1/2   2021/02/06 10:15:42   
Taran   353|567   Qwasedzx   438|548   Primokret   87   2021/02/04 10:59:23   1/3   2021/02/06 08:21:11   
Taran   353|567   Qwasedzx   436|520   Bebikson   95   2021/02/04 10:59:34   3/3   2021/02/06 12:40:17   
Taran   358|569   Qwasedzx   423|523   Bebikson   79   2021/02/04 16:49:23   1/4   2021/02/06 10:17:50   
Taran   358|569   Qwasedzx   431|517   Bebikson   89   2021/02/04 16:49:34   2/4   2021/02/06 15:30:24   
Taran   358|569   Qwasedzx   431|517   Bebikson   89   2021/02/04 16:50:08   3/4   2021/02/06 15:30:58   
Taran (1)   373|561   Qwasedzx   457|553   fluffy1321   84   2021/02/04 16:52:05   2/3   2021/02/06 12:48:58   
Taran   373|561   Qwasedzx   453|557   DORODNY_OCHOTNIK   80   2021/02/04 16:52:21   1/3   2021/02/06 10:35:28   
Taran   373|561   Qwasedzx   447|517   Alu.   86   2021/02/04 16:52:32   3/3   2021/02/06 13:42:56   
Taran   418|554   Qwasedzx   458|525   DORODNY_OCHOTNIK   49   2021/02/05 06:47:47   1/1   2021/02/06 08:31:44   
fejk   421|556   Qwasedzx   468|537   DORODNY_OCHOTNIK   50   2021/02/05 06:47:57   1/1   2021/02/06 09:12:11   
Taran   415|551   Qwasedzx   463|539   DORODNY_OCHOTNIK   49   2021/02/05 06:48:08   1/1   2021/02/06 08:34:18   
Taran   416|551   Qwasedzx   456|515   DORODNY_OCHOTNIK   53   2021/02/05 06:48:18   1/1   2021/02/06 10:50:00   
Taran   418|551   Qwasedzx   451|514   Alu.   49   2021/02/05 06:48:26   1/1   2021/02/06 08:37:45   
Taran   423|555   Qwasedzx   462|528   DORODNY_OCHOTNIK   47   2021/02/05 06:48:39   1/1   2021/02/06 07:30:58   
Taran   419|550   Qwasedzx   456|514   Alu.   51   2021/02/05 06:48:45   1/1   2021/02/06 09:41:59   
Taran   414|550   Qwasedzx   464|529   DORODNY_OCHOTNIK   54   2021/02/05 06:48:51   1/1   2021/02/06 11:03:34   
Taran   424|555   Qwasedzx   456|515   DORODNY_OCHOTNIK   51   2021/02/05 06:48:57   1/1   2021/02/06 09:29:44   
Taran   415|554   Qwasedzx   454|527   Primokret   47   2021/02/05 06:49:03   1/1   2021/02/06 07:31:22   
Taran   414|552   Qwasedzx   459|513   Alu.   59   2021/02/05 06:49:16   1/1   2021/02/06 13:50:09   
Taran   422|556   Qwasedzx   452|515   Alu.   50   2021/02/05 06:49:23   1/1   2021/02/06 09:16:59   
Taran   401|571   Qwasedzx   426|524   Bebikson   53   2021/02/05 06:49:29   1/1   2021/02/06 10:33:05   
Taran   349|518   Qwasedzx   397|548   rugasz   56   2021/02/05 06:49:39   1/2   2021/02/06 12:18:31   
Taran   351|510   Qwasedzx   405|529   Bebikson   57   2021/02/05 06:49:47   1/2   2021/02/06 12:38:42   
Taran   352|509   Qwasedzx   410|535   Bebikson   63   2021/02/05 06:50:03   2/2   2021/02/06 15:56:20   
Taran (1)   345|524   Qwasedzx   396|549   fluffy1321   56   2021/02/05 06:50:23   2/2   2021/02/06 12:25:19   
Taran   346|521   Qwasedzx   401|549   rugasz   61   2021/02/05 06:50:45   2/2   2021/02/06 14:59:24   
Taran (1)   345|522   Qwasedzx   394|542   fluffy1321   52   2021/02/05 06:50:56   2/2   2021/02/06 10:24:50   
Taran   353|518   Qwasedzx   397|548   rugasz   53   2021/02/05 06:51:03   1/1   2021/02/06 10:35:15   
Taran   378|563   Qwasedzx   418|531   Bebikson   51   2021/02/05 06:51:15   1/1   2021/02/06 09:32:02   
Taran   380|566   Qwasedzx   438|548   Primokret   60   2021/02/05 06:51:21   1/1   2021/02/06 14:29:08   
Taran   379|566   Qwasedzx   429|530   Bebikson   61   2021/02/05 06:51:30   1/1   2021/02/06 14:56:52   
Taran   381|564   Qwasedzx   427|521   Bebikson   62   2021/02/05 06:51:43   1/1   2021/02/06 15:39:29   
Taran off   486|607   ChudyMaximum   400|570   CoTyTutajRobisz   93   2021/02/04 10:14:07   1/3   2021/02/06 10:59:48   
Taran off   488|538   ChudyMaximum   407|569   rugasz   86   2021/02/04 11:27:18   1/1   2021/02/06 08:37:36   
Taran   477|567   ChudyMaximum   396|575   CoTyTutajRobisz   81   2021/02/04 20:09:43   1/1   2021/02/06 14:33:17   
Taran off   470|623   ChudyMaximum   401|581   CoTyTutajRobisz   80   2021/02/04 20:09:57   1/1   2021/02/06 14:14:14   
Taran   474|561   ChudyMaximum   399|578   CoTyTutajRobisz   76   2021/02/04 20:10:15   1/1   2021/02/06 12:13:28   
Taran   475|563   ChudyMaximum   401|581   CoTyTutajRobisz   76   2021/02/04 20:10:29   1/1   2021/02/06 11:50:25   
Taran   466|592   ChudyMaximum   401|572   rugasz   68   2021/02/04 20:10:50   1/1   2021/02/06 07:36:03   
Taran off   466|593   ChudyMaximum   399|586   CoTyTutajRobisz   67   2021/02/04 22:24:23   1/1   2021/02/06 09:29:32   
Taran   465|566   ChudyMaximum   401|581   CoTyTutajRobisz   65   2021/02/04 22:24:41   1/1   2021/02/06 08:38:53   
Taran   459|574   ChudyMaximum   398|586   CoTyTutajRobisz   62   2021/02/04 22:37:27   1/1   2021/02/06 07:00:14   
Taran   458|574   ChudyMaximum   401|581   CoTyTutajRobisz   57   2021/02/05 09:19:12   1/1   2021/02/06 15:13:50   
Taran off   451|590   ChudyMaximum   399|582   CoTyTutajRobisz   52   2021/02/05 09:19:29   1/5   2021/02/06 12:43:36   
Taran off   451|580   ChudyMaximum   400|568   CoTyTutajRobisz   52   2021/02/05 09:19:43   1/1   2021/02/06 12:37:00   
Taran off   447|573   ChudyMaximum   401|576   CoTyTutajRobisz   46   2021/02/05 09:20:17   1/1   2021/02/06 09:20:51   
